image_name,cell_id,mean_intensity,std_intensity,edge_density
download.jpeg,24,45.833333333333336,20.229354109233633,0.20303030303030303
download.jpeg,25,47.587878787878786,25.9955096072934,0.25757575757575757
download.jpeg,26,78.03484848484848,46.413722475879396,0.3303030303030303
download.jpeg,27,66.76818181818182,28.857947065157404,0.2803030303030303
download.jpeg,28,83.16363636363636,28.884942267679236,0.3409090909090909
download.jpeg,29,89.48181818181818,45.83634891156471,0.26666666666666666
download.jpeg,30,69.50757575757575,24.589877263215822,0.25
download.jpeg,31,54.627272727272725,20.949300599119926,0.2696969696969697
download.jpeg,32,51.31212121212121,22.020710053448205,0.21818181818181817
download.jpeg,33,45.448484848484846,20.417136611221604,0.19393939393939394
download.jpeg,34,74.64242424242424,42.946153955594134,0.34545454545454546
download.jpeg,35,62.83181818181818,28.753190384725578,0.3621212121212121
download.jpeg,36,75.63636363636364,26.608290097794235,0.2515151515151515
download.jpeg,37,88.53636363636363,38.979561996558225,0.1803030303030303
download.jpeg,38,66.31515151515151,24.489652993967102,0.25606060606060604
download.jpeg,39,46.93787878787879,16.686523914492916,0.21212121212121213
download.jpeg,40,34.722727272727276,20.398093311478934,0.20303030303030303
download.jpeg,41,50.88030303030303,21.164347663686325,0.26666666666666666
download.jpeg,42,57.50151515151515,32.79858178948117,0.23787878787878788
download.jpeg,43,39.556060606060605,22.78459493384417,0.21212121212121213
download.jpeg,44,74.08030303030303,26.946095009700553,0.20454545454545456
download.jpeg,45,90.36515151515151,32.81982490500559,0.2878787878787879
download.jpeg,46,64.31363636363636,22.95681311931256,0.22727272727272727
download.jpeg,47,49.95909090909091,21.601553516473505,0.26212121212121214
download.jpeg,48,53.8530303030303,24.264912438864236,0.3
download.jpeg,49,46.08030303030303,19.35915506308727,0.27121212121212124
download.jpeg,50,56.2530303030303,34.08724865870365,0.296969696969697
download.jpeg,51,47.46515151515152,25.77455282758348,0.2287878787878788
download.jpeg,52,75.84848484848484,28.740712557457172,0.26515151515151514
download.jpeg,53,90.77878787878788,33.90775595173289,0.32575757575757575
download.jpeg,54,61.81515151515151,26.211478184440626,0.31363636363636366
download.jpeg,55,47.15,20.917013156613432,0.3333333333333333
download.jpeg,56,41.160606060606064,21.818985885857206,0.23333333333333334
download.jpeg,57,38.695454545454545,16.76367765228597,0.1621212121212121
download.jpeg,58,51.86363636363637,24.080852675201065,0.30757575757575756
download.jpeg,59,62.053030303030305,32.40041020922967,0.2
download.jpeg,60,85.22121212121212,36.621357053912625,0.24545454545454545
download.jpeg,61,65.60303030303031,33.07773200286905,0.30454545454545456
download.jpeg,62,50.403030303030306,19.008721839428834,0.22121212121212122
download.jpeg,63,47.39242424242424,19.80730513086753,0.24696969696969698
download.jpeg,64,40.20757575757576,17.342475537229753,0.22727272727272727
image2.jpeg,1,72.43484848484849,35.55039526875787,0.3484848484848485
image2.jpeg,2,70.58939393939394,31.931738883398427,0.25
image2.jpeg,3,85.87121212121212,30.956275445212288,0.29848484848484846
image2.jpeg,4,128.71515151515152,42.75764061589051,0.38636363636363635
image2.jpeg,5,137.47272727272727,45.894782648795335,0.3939393939393939
image2.jpeg,6,77.3030303030303,27.61404434998101,0.1984848484848485
image2.jpeg,7,56.13484848484848,36.40777053432513,0.21818181818181817
image2.jpeg,8,103.72727272727273,48.99231400899454,0.353030303030303
image2.jpeg,9,52.018181818181816,30.896694483836747,0.3106060606060606
image2.jpeg,10,38.11363636363637,11.6055418627643,0.019696969696969695
image2.jpeg,11,75.8030303030303,31.803906610128077,0.3378787878787879
image2.jpeg,12,140.35757575757575,49.99920623796021,0.37272727272727274
image2.jpeg,13,145.08939393939394,55.2773958646035,0.41363636363636364
image2.jpeg,14,62.372727272727275,41.00078175697624,0.1803030303030303
image2.jpeg,15,36.13030303030303,23.70030027745442,0.21212121212121213
image2.jpeg,16,75.0409090909091,49.147827342690206,0.35
